station	time	tresurs0	rre150z0	sre000z0	fu3010z0
BER	202404140830	22.1	0.0	10	4.0
BER	202404140840	22.8	0.0	10	1.8
BER	202404140850	23.2	0.0	10	3.2
BER	202404140900	24.9	0.0	10	4.0
BER	202404140910	25.5	0.0	10	2.9
BER	202404140920	26.1	0.0	10	1.4
BER	202404140930	27.2	0.0	10	1.1
BER	202404140940	28.3	0.0	10	4.0
BER	202404140950	29.1	0.0	10	4.3
BER	202404141000	29.8	0.0	10	5.8
BER	202404141010	30.4	0.0	10	9.4
BER	202404141020	30.5	0.0	10	10.8
BER	202404141030	31.0	0.0	10	10.1
BER	202404141040	31.5	0.0	10	11.2
BER	202404141050	31.8	0.0	10	10.1
BER	202404141100	31.7	0.0	10	9.4
BER	202404141110	31.3	0.0	10	11.9
BER	202404141120	31.4	0.0	10	8.3
BER	202404141130	31.1	0.0	10	7.2
BER	202404141140	30.3	0.0	10	11.5
BER	202404141150	29.0	0.0	10	10.1
BER	202404141200	28.2	0.0	10	13.3
BER	202404141210	28.0	0.0	10	13.7
BER	202404141220	28.4	0.0	10	11.9
BER	202404141230	28.2	0.0	10	14.0
BER	202404141240	28.6	0.0	10	12.2
BER	202404141250	28.9	0.0	10	9.4
BER	202404141300	29.6	0.0	10	9.4
BER	202404141310	29.5	0.0	10	13.3
BER	202404141320	28.9	0.0	10	11.9
BER	202404141330	28.5	0.0	10	11.2
BER	202404141340	28.5	0.0	10	11.5
BER	202404141350	26.8	0.0	10	15.1
BER	202404141400	26.2	0.0	10	9.7
BER	202404141410	26.0	0.0	10	13.3
BER	202404141420	25.6	0.0	10	12.6
BER	202404141430	24.8	0.0	10	15.1
BER	202404141440	24.1	0.0	10	17.6
BER	202404141450	23.8	0.0	10	12.2
BER	202404141500	23.5	0.0	10	15.1
BER	202404141510	22.7	0.0	10	10.8
BER	202404141520	22.3	0.0	10	13.7
BER	202404141530	22.1	0.0	10	14.0
BER	202404141540	21.1	0.0	10	11.9
BER	202404141550	21.0	0.0	10	11.2
BER	202404141600	20.8	0.0	10	9.0
BER	202404141610	20.3	0.0	10	10.8
BER	202404141620	19.7	0.0	10	10.1
BER	202404141630	19.5	0.0	10	8.6
BER	202404141640	19.1	0.0	10	9.4
BER	202404141650	18.5	0.0	10	7.9
BER	202404141700	18.1	0.0	10	8.3
BER	202404141710	17.6	0.0	9	6.8
BER	202404141720	16.9	0.0	0	4.3
BER	202404141730	16.0	0.0	0	4.0
BER	202404141740	15.3	0.0	0	2.2
BER	202404141750	14.6	0.0	0	1.4
BER	202404141800	14.0	0.0	0	1.1
BER	202404141810	13.4	0.0	0	1.1
BER	202404141820	12.8	0.0	0	0.7
BER	202404141830	12.3	0.0	0	2.2
BER	202404141840	11.8	0.0	0	1.1
BER	202404141850	11.5	0.0	0	0.7
BER	202404141900	11.1	0.0	0	1.4
BER	202404141910	10.9	0.0	0	1.1
BER	202404141920	10.4	0.0	0	0.0
BER	202404141930	10.1	0.0	0	0.0
BER	202404141940	10.0	0.0	0	0.7
BER	202404141950	9.9	0.0	0	0.7
BER	202404142000	9.7	0.0	0	0.0
BER	202404142010	9.5	0.0	0	0.0
BER	202404142020	9.3	0.0	0	0.7
BER	202404142030	9.1	0.0	0	2.5
BER	202404142040	8.8	0.0	0	4.3
BER	202404142050	8.6	0.0	0	3.6
BER	202404142100	8.4	0.0	0	1.4
BER	202404142110	8.2	0.0	0	3.2
BER	202404142120	8.1	0.0	0	4.3
BER	202404142130	8.1	0.0	0	6.1
BER	202404142140	8.4	0.0	0	6.8
BER	202404142150	8.5	0.0	0	5.0
BER	202404142200	8.4	0.0	0	4.0
BER	202404142210	8.0	0.0	0	3.2
BER	202404142220	7.8	0.0	0	4.3
BER	202404142230	7.6	0.0	0	2.5
BER	202404142240	7.5	0.0	0	1.8
BER	202404142250	7.6	0.0	0	5.4
BER	202404142300	8.0	0.0	0	4.3
BER	202404142310	8.5	0.0	0	2.9
BER	202404142320	8.4	0.0	0	2.5
BER	202404142330	8.0	0.0	0	2.2
BER	202404142340	7.8	0.0	0	3.6
BER	202404142350	8.4	0.0	0	4.3
BER	202404150000	9.3	0.0	0	3.2
BER	202404150010	9.7	0.0	0	5.0
BER	202404150020	9.6	0.0	0	3.6
BER	202404150030	10.0	0.0	0	4.0
BER	202404150040	10.6	0.0	0	2.9
BER	202404150050	10.7	0.0	0	3.2
BER	202404150100	10.6	0.0	0	0.0
BER	202404150110	10.7	0.0	0	1.1
BER	202404150120	10.5	0.0	0	1.8
BER	202404150130	10.0	0.0	0	3.2
BER	202404150140	10.0	0.0	0	4.0
BER	202404150150	10.7	0.0	0	2.9
BER	202404150200	11.2	0.0	0	3.2
BER	202404150210	11.4	0.0	0	2.5
BER	202404150220	11.4	0.0	0	2.9
BER	202404150230	11.2	0.0	0	1.8
BER	202404150240	11.3	0.0	0	1.4
BER	202404150250	11.6	0.0	0	1.8
BER	202404150300	11.6	0.0	0	1.8
BER	202404150310	11.4	0.0	0	1.4
BER	202404150320	10.9	0.0	0	3.6
BER	202404150330	10.5	0.0	0	6.1
BER	202404150340	10.6	0.0	0	4.3
BER	202404150350	10.2	0.0	0	4.3
BER	202404150400	9.8	0.0	0	2.9
BER	202404150410	9.7	0.0	0	1.4
BER	202404150420	9.5	0.0	0	2.2
BER	202404150430	9.5	0.0	0	1.8
BER	202404150440	10.0	0.0	0	1.1
BER	202404150450	9.7	0.0	0	1.8
BER	202404150500	9.7	0.0	0	4.7
BER	202404150510	10.7	0.0	0	5.0
BER	202404150520	11.4	0.0	0	4.7
BER	202404150530	11.8	0.0	0	7.9
BER	202404150540	11.8	0.0	0	6.5
BER	202404150550	12.2	0.0	0	5.4
BER	202404150600	12.7	0.0	0	4.7
BER	202404150610	13.1	0.0	0	4.3
BER	202404150620	13.5	0.0	0	4.3
BER	202404150630	14.5	0.0	1	4.3
BER	202404150640	14.2	0.0	0	5.4
BER	202404150650	13.2	1.1	0	5.4
BER	202404150700	13.1	0.2	0	5.4
BER	202404150710	14.3	0.0	0	7.2
BER	202404150720	14.5	0.0	0	7.9
BER	202404150730	13.2	1.3	0	8.6
BER	202404150740	12.3	3.5	0	5.8
BER	202404150750	12.6	1.7	0	4.7
BER	202404150800	12.6	0.2	0	10.1
BER	202404150810	12.4	0.1	0	9.4
BER	202404150820	12.4	0.2	0	7.6
BER	202404150830	12.8	0.3	0	9.0
BER	202404150840	13.6	0.1	0	8.3
BER	202404150850	14.1	0.1	0	8.6
BER	202404150900	14.4	0.1	0	10.4
BER	202404150910	14.5	0.0	0	11.9
BER	202404150920	14.3	0.0	0	10.8
BER	202404150930	13.9	0.0	0	15.8
BER	202404150940	14.6	0.0	0	11.9
BER	202404150950	15.3	0.0	0	11.2
BER	202404151000	16.1	0.0	1	11.5
BER	202404151010	16.4	0.0	0	11.2
BER	202404151020	16.4	0.0	1	11.5
BER	202404151030	16.4	0.0	1	11.9
BER	202404151040	18.6	0.0	3	11.9
BER	202404151050	20.6	0.0	4	14.8
BER	202404151100	20.9	0.0	5	16.2
BER	202404151110	20.6	0.0	3	16.6
BER	202404151120	18.8	0.0	0	15.8
BER	202404151130	18.2	0.0	1	18.4
BER	202404151140	19.8	0.0	6	22.0
BER	202404151150	18.6	0.0	0	25.6
BER	202404151200	17.4	0.0	1	29.9
BER	202404151210	17.4	0.0	4	26.6
BER	202404151220	21.2	0.0	10	22.3
BER	202404151230	22.0	0.0	9	28.8
BER	202404151240	20.9	0.0	6	26.6
BER	202404151250	20.9	0.0	6	27.7
BER	202404151300	20.3	0.0	5	28.4
BER	202404151310	20.2	0.0	4	25.9
BER	202404151320	19.7	0.0	6	24.1
BER	202404151330	20.9	0.0	9	29.5
BER	202404151340	21.0	0.0	10	29.9
BER	202404151350	21.0	0.0	10	32.0
BER	202404151400	20.6	0.0	10	32.0
BER	202404151410	20.0	0.0	10	28.1
BER	202404151420	19.9	0.0	10	27.7
BER	202404151430	19.4	0.0	10	33.8
BER	202404151440	18.8	0.0	10	28.4
BER	202404151450	18.5	0.0	10	28.4
BER	202404151500	17.9	0.0	10	31.3
BER	202404151510	17.5	0.0	10	27.0
BER	202404151520	17.1	0.0	10	29.2
BER	202404151530	16.9	0.0	10	22.7
BER	202404151540	16.5	0.0	10	28.1
BER	202404151550	15.9	0.0	10	30.6
BER	202404151600	15.3	0.0	10	28.1
BER	202404151610	14.9	0.0	10	31.3
BER	202404151620	14.6	0.0	10	30.6
BER	202404151630	14.4	0.0	10	27.7
BER	202404151640	13.9	0.0	10	29.9
BER	202404151650	13.4	0.0	10	32.0
BER	202404151700	13.0	0.0	10	24.1
BER	202404151710	12.8	0.0	6	25.2
BER	202404151720	12.3	0.0	2	20.2
BER	202404151730	11.9	0.0	0	24.8
BER	202404151740	11.8	0.0	0	22.7
BER	202404151750	11.5	0.0	0	19.4
BER	202404151800	11.2	0.0	0	22.3
BER	202404151810	11.1	0.0	0	27.0
BER	202404151820	11.0	0.0	0	28.1
BER	202404151830	10.8	0.0	0	24.8
BER	202404151840	10.5	0.0	0	21.2
BER	202404151850	10.4	0.0	0	22.7
BER	202404151900	10.2	0.0	0	21.6
BER	202404151910	10.0	0.0	0	17.6
BER	202404151920	9.8	0.0	0	17.6
BER	202404151930	9.7	0.0	0	22.0
BER	202404151940	9.6	0.0	0	21.2
BER	202404151950	9.5	0.0	0	23.4
BER	202404152000	9.2	0.0	0	20.2
BER	202404152010	9.1	0.0	0	29.2
BER	202404152020	9.0	0.0	0	27.0
BER	202404152030	8.7	0.0	0	25.9
BER	202404152040	8.8	0.0	0	23.8
BER	202404152050	8.9	0.0	0	19.4
BER	202404152100	9.0	0.0	0	21.6
BER	202404152110	9.1	0.0	0	25.2
BER	202404152120	8.9	0.0	0	21.6
BER	202404152130	9.0	0.0	0	23.0
BER	202404152140	9.0	0.0	0	24.5
BER	202404152150	9.0	0.0	0	25.6
BER	202404152200	9.0	0.0	0	22.7
BER	202404152210	8.9	0.0	0	25.2
BER	202404152220	8.8	0.0	0	24.8
BER	202404152230	8.7	0.0	0	20.2
BER	202404152240	8.6	0.0	0	26.6
BER	202404152250	8.5	0.0	0	24.8
BER	202404152300	8.4	0.0	0	26.3
BER	202404152310	8.4	0.0	0	22.0
BER	202404152320	8.2	0.0	0	19.1
BER	202404152330	8.1	0.0	0	23.0
BER	202404152340	8.0	0.0	0	17.6
BER	202404152350	8.0	0.0	0	19.8
BER	202404160000	7.9	0.0	0	14.8
BER	202404160010	8.0	0.0	0	21.2
BER	202404160020	8.2	0.0	0	19.1
BER	202404160030	8.3	0.0	0	19.4
BER	202404160040	8.4	0.0	0	21.2
BER	202404160050	8.4	0.0	0	24.5
BER	202404160100	8.4	0.0	0	25.6
BER	202404160110	8.4	0.0	0	25.2
BER	202404160120	8.3	0.0	0	25.6
BER	202404160130	8.1	0.0	0	26.3
BER	202404160140	7.6	0.4	0	24.8
BER	202404160150	6.8	0.2	0	20.9
BER	202404160200	6.4	0.1	0	14.4
BER	202404160210	6.3	0.1	0	14.0
BER	202404160220	6.1	0.2	0	13.7
BER	202404160230	5.9	0.1	0	13.7
BER	202404160240	5.8	0.0	0	12.6
BER	202404160250	5.6	0.1	0	14.4
BER	202404160300	5.5	0.0	0	14.4
BER	202404160310	5.3	0.1	0	14.8
BER	202404160320	5.2	0.0	0	12.6
BER	202404160330	5.1	0.1	0	13.3
BER	202404160340	5.1	0.0	0	10.8
BER	202404160350	4.9	0.0	0	10.4
BER	202404160400	5.0	0.1	0	8.6
BER	202404160410	5.0	0.0	0	10.4
BER	202404160420	5.1	0.1	0	9.7
BER	202404160430	5.3	0.0	0	10.8
BER	202404160440	5.2	0.0	0	14.0
BER	202404160450	5.0	0.1	0	15.8
BER	202404160500	5.0	0.0	0	10.1
BER	202404160510	5.2	0.0	0	9.0
BER	202404160520	5.3	0.0	0	9.4
BER	202404160530	5.3	0.0	0	9.7
BER	202404160540	5.0	0.0	0	9.4
BER	202404160550	4.8	0.0	0	13.0
BER	202404160600	4.5	0.0	2	14.8
BER	202404160610	4.9	0.0	9	11.9
BER	202404160620	5.6	0.0	9	12.2
BER	202404160630	6.0	0.0	9	12.6
BER	202404160640	6.9	0.0	5	13.7
BER	202404160650	6.9	0.0	0	14.0
BER	202404160700	6.9	0.0	5	12.6
BER	202404160710	7.7	0.0	6	11.2
BER	202404160720	8.0	0.0	0	14.0
BER	202404160730	7.8	0.0	0	11.5
BER	202404160740	7.1	0.0	0	14.4
BER	202404160750	6.2	0.0	0	18.4
BER	202404160800	6.0	0.0	0	15.1
BER	202404160810	6.1	0.0	0	12.2
BER	202404160820	7.1	0.0	0	9.7
BER	202404160830	8.6	0.0	0	12.6
BER	202404160840	9.5	0.0	0	8.3
BER	202404160850	9.1	0.0	0	12.2
BER	202404160900	8.6	0.0	0	14.8
BER	202404160910	8.2	0.0	0	15.5
BER	202404160920	9.0	0.0	3	20.9
BER	202404160930	12.9	0.0	10	22.7
BER	202404160940	14.9	0.0	9	26.3
BER	202404160950	15.9	0.0	9	24.8
BER	202404161000	16.9	0.0	10	20.9
BER	202404161010	19.2	0.0	10	18.7
BER	202404161020	19.5	0.0	10	28.8
BER	202404161030	19.2	0.0	10	25.9
BER	202404161040	19.8	0.0	7	18.7
BER	202404161050	19.1	0.0	9	18.0
BER	202404161100	20.4	0.0	10	22.0
BER	202404161110	19.9	0.0	9	22.7
BER	202404161120	20.4	0.0	10	24.8
BER	202404161130	19.6	0.0	10	28.8
BER	202404161140	20.8	0.0	10	20.9
BER	202404161150	19.8	0.0	5	16.6
BER	202404161200	18.4	0.0	7	16.6
BER	202404161210	19.9	0.0	8	18.4
BER	202404161220	18.4	0.0	4	24.1
BER	202404161230	17.9	0.0	5	20.2
BER	202404161240	15.6	0.0	0	23.8
BER	202404161250	15.0	0.0	3	23.0
BER	202404161300	15.4	0.0	6	24.5
BER	202404161310	17.4	0.0	10	21.2
BER	202404161320	18.3	0.0	10	15.8
BER	202404161330	18.7	0.0	10	16.6
BER	202404161340	17.2	0.0	5	20.5
BER	202404161350	14.4	0.0	6	21.2
BER	202404161400	12.5	0.0	1	17.6
BER	202404161410	10.0	0.0	0	24.5
BER	202404161420	12.1	0.0	4	19.8
BER	202404161430	13.2	0.0	3	20.9
BER	202404161440	10.8	0.0	0	21.6
BER	202404161450	10.1	0.0	0	15.5
BER	202404161500	10.9	0.0	2	24.1
BER	202404161510	9.9	0.0	0	19.1
BER	202404161520	9.4	0.0	0	20.5
BER	202404161530	8.4	0.0	0	22.7
BER	202404161540	9.5	0.0	5	16.6
BER	202404161550	13.2	0.0	10	12.6
BER	202404161600	12.7	0.0	10	20.5
BER	202404161610	12.7	0.0	10	15.8
BER	202404161620	10.6	0.0	3	16.6
BER	202404161630	11.6	0.0	10	21.2
BER	202404161640	9.4	0.0	1	20.5
BER	202404161650	8.4	0.0	0	17.3
BER	202404161700	8.1	0.0	0	19.8
BER	202404161710	7.8	0.0	0	18.4
BER	202404161720	7.4	0.0	0	20.5
BER	202404161730	7.1	0.0	0	12.6
BER	202404161740	6.9	0.0	0	14.8
BER	202404161750	6.6	0.0	0	11.2
BER	202404161800	5.5	0.0	0	19.1
BER	202404161810	4.9	0.2	0	21.6
BER	202404161820	4.4	0.3	0	17.6
BER	202404161830	4.2	0.2	0	11.2
BER	202404161840	4.1	0.0	0	9.4
BER	202404161850	4.3	0.0	0	7.2
BER	202404161900	4.5	0.2	0	13.0
BER	202404161910	4.1	0.6	0	18.4
BER	202404161920	3.7	1.0	0	14.4
BER	202404161930	3.6	0.4	0	12.2
BER	202404161940	3.6	0.2	0	9.7
BER	202404161950	3.7	0.1	0	7.9
BER	202404162000	3.8	0.0	0	11.2
BER	202404162010	3.9	0.0	0	9.0
BER	202404162020	3.9	0.1	0	9.7
BER	202404162030	3.8	0.0	0	9.7
BER	202404162040	3.9	0.3	0	7.9
BER	202404162050	3.8	0.3	0	7.9
BER	202404162100	3.7	0.1	0	7.6
BER	202404162110	3.7	0.1	0	8.3
BER	202404162120	3.6	0.0	0	7.6
BER	202404162130	3.6	0.0	0	4.3
BER	202404162140	3.7	0.0	0	6.1
BER	202404162150	3.7	0.0	0	6.1
BER	202404162200	3.7	0.0	0	7.9
BER	202404162210	3.4	0.0	0	7.9
BER	202404162220	3.1	0.0	0	10.4
BER	202404162230	3.1	0.0	0	6.8
BER	202404162240	3.2	0.0	0	6.8
BER	202404162250	3.3	0.0	0	6.1
BER	202404162300	3.4	0.0	0	5.8
BER	202404162310	3.5	0.0	0	6.5
BER	202404162320	3.6	0.0	0	6.1
BER	202404162330	3.6	0.1	0	6.8
BER	202404162340	3.5	0.0	0	7.9
BER	202404162350	3.2	0.0	0	6.8
BER	202404170000	3.2	0.0	0	4.3
BER	202404170010	3.3	0.0	0	5.8
BER	202404170020	3.2	0.0	0	6.1
BER	202404170030	3.2	0.0	0	5.8
BER	202404170040	3.2	0.0	0	5.0
BER	202404170050	3.2	0.1	0	7.6
BER	202404170100	3.2	0.1	0	7.2
BER	202404170110	3.1	0.0	0	9.7
BER	202404170120	3.1	0.0	0	6.5
BER	202404170130	3.1	0.0	0	4.7
BER	202404170140	3.2	0.0	0	4.7
BER	202404170150	3.2	0.0	0	6.5
BER	202404170200	3.2	0.0	0	6.1
BER	202404170210	3.2	0.0	0	6.1
BER	202404170220	3.1	0.0	0	9.0
BER	202404170230	2.9	0.0	0	8.6
BER	202404170240	2.9	0.0	0	6.5
BER	202404170250	2.9	0.0	0	6.1
BER	202404170300	3.0	0.0	0	9.0
BER	202404170310	3.0	0.0	0	10.4
BER	202404170320	3.0	0.0	0	8.6
BER	202404170330	2.9	0.0	0	7.6
BER	202404170340	2.8	0.0	0	8.3
BER	202404170350	2.8	0.0	0	8.3
BER	202404170400	2.8	0.0	0	9.4
BER	202404170410	2.8	0.0	0	7.9
BER	202404170420	2.9	0.0	0	6.8
BER	202404170430	3.0	0.0	0	7.6
BER	202404170440	3.0	0.2	0	9.0
BER	202404170450	2.8	0.0	0	10.4
BER	202404170500	2.9	0.0	0	9.4
BER	202404170510	2.9	0.0	0	9.7
BER	202404170520	3.0	0.0	0	9.4
BER	202404170530	3.1	0.1	0	9.0
BER	202404170540	3.1	0.0	0	7.9
BER	202404170550	3.2	0.0	0	11.5
BER	202404170600	3.4	0.0	0	8.6
BER	202404170610	3.6	0.0	0	8.6
BER	202404170620	3.5	0.0	0	8.3
BER	202404170630	3.4	0.0	0	8.6
BER	202404170640	3.2	0.2	0	13.0
BER	202404170650	3.2	0.1	0	11.5
BER	202404170700	3.3	0.0	0	9.7
BER	202404170710	3.5	0.1	0	8.3
BER	202404170720	4.2	0.0	0	13.3
BER	202404170730	5.3	0.0	0	13.7
BER	202404170740	5.6	0.0	0	12.6
BER	202404170750	5.1	0.0	0	14.4
BER	202404170800	4.9	0.0	0	16.2
BER	202404170810	5.2	0.0	0	15.1
BER	202404170820	5.3	0.0	0	12.2
BER	202404170830	5.7	0.0	0	15.1
BER	202404170840	6.2	0.0	0	16.6
BER	202404170850	6.6	0.0	0	12.2
BER	202404170900	7.4	0.0	0	12.2
BER	202404170910	6.5	0.0	0	12.2
BER	202404170920	5.5	0.0	0	11.5
BER	202404170930	4.9	0.2	0	13.0
BER	202404170940	5.7	0.1	0	13.3
BER	202404170950	4.9	0.5	0	15.5
BER	202404171000	5.5	0.0	0	5.8
BER	202404171010	7.5	0.0	0	4.3
BER	202404171020	8.1	0.0	0	7.6
BER	202404171030	8.2	0.0	0	11.9
BER	202404171040	9.4	0.0	2	13.0
BER	202404171050	9.6	0.0	0	12.2
BER	202404171100	10.4	0.0	3	14.0
BER	202404171110	10.8	0.0	3	16.9
BER	202404171120	10.7	0.0	5	15.1
BER	202404171130	9.1	0.0	0	15.8
BER	202404171140	7.8	0.0	0	13.7
BER	202404171150	7.2	0.0	0	15.1
BER	202404171200	7.6	0.0	0	15.1
BER	202404171210	7.6	0.0	0	9.7
BER	202404171220	9.0	0.0	2	9.4
BER	202404171230	10.2	0.0	2	12.6
BER	202404171240	8.3	0.0	0	14.8
BER	202404171250	6.6	0.0	0	17.6
BER	202404171300	5.6	0.0	0	5.8
BER	202404171310	8.6	0.0	1	4.7
BER	202404171320	9.8	0.0	0	4.3
BER	202404171330	8.0	0.0	0	4.0
BER	202404171340	7.4	0.0	0	3.2
BER	202404171350	9.1	0.0	5	2.5
BER	202404171400	10.4	0.0	7	15.1
BER	202404171410	8.1	0.0	2	13.0
BER	202404171420	7.2	0.0	0	8.6
BER	202404171430	7.2	0.0	0	9.0
BER	202404171440	10.5	0.0	9	7.9
BER	202404171450	12.4	0.0	9	6.5
BER	202404171500	13.0	0.0	10	11.9
BER	202404171510	13.1	0.0	10	14.4
BER	202404171520	12.4	0.0	10	11.9
BER	202404171530	13.2	0.0	10	13.3
BER	202404171540	13.1	0.0	8	11.9
BER	202404171550	11.1	0.0	4	12.2
BER	202404171600	9.0	0.0	0	12.2
BER	202404171610	7.9	0.0	0	9.4
BER	202404171620	6.9	0.0	0	20.5
BER	202404171630	5.3	0.0	0	19.8
BER	202404171640	4.5	0.0	0	18.7
BER	202404171650	4.7	0.0	0	13.3
BER	202404171700	4.9	0.0	0	12.6
BER	202404171710	5.0	0.0	0	15.1
BER	202404171720	4.9	0.0	0	12.6
BER	202404171730	4.7	0.0	0	10.4
BER	202404171740	4.5	0.0	0	6.8
BER	202404171750	4.3	0.0	0	6.8
BER	202404171800	3.9	0.0	0	2.5
BER	202404171810	3.7	0.0	0	3.6
BER	202404171820	3.3	0.0	0	2.2
BER	202404171830	3.0	0.0	0	2.9
BER	202404171840	3.0	0.0	0	4.7
BER	202404171850	3.1	0.0	0	5.4
BER	202404171900	3.3	0.0	0	6.5
BER	202404171910	3.5	0.0	0	10.4
BER	202404171920	3.0	0.0	0	9.7
BER	202404171930	2.4	0.0	0	7.2
BER	202404171940	2.0	0.0	0	5.4
BER	202404171950	2.2	0.0	0	9.0
BER	202404172000	1.5	0.0	0	6.5
BER	202404172010	1.3	0.0	0	8.3
BER	202404172020	0.9	0.0	0	6.8
BER	202404172030	0.6	0.0	0	5.4
BER	202404172040	0.3	0.0	0	5.4
BER	202404172050	0.3	0.0	0	6.8
BER	202404172100	0.4	0.0	0	6.5
BER	202404172110	0.2	0.0	0	5.0
BER	202404172120	-0.3	0.0	0	3.6
BER	202404172130	-0.9	0.0	0	2.2
BER	202404172140	-0.7	0.0	0	2.9
BER	202404172150	0.5	0.0	0	5.8
BER	202404172200	0.9	0.0	0	5.0
BER	202404172210	0.3	0.0	0	4.0
BER	202404172220	-0.2	0.0	0	4.3
BER	202404172230	-0.2	0.0	0	5.4
BER	202404172240	0.3	0.0	0	5.4
BER	202404172250	0.9	0.0	0	6.1
BER	202404172300	1.2	0.0	0	4.0
BER	202404172310	1.5	0.0	0	3.6
BER	202404172320	1.6	0.0	0	2.5
BER	202404172330	1.7	0.0	0	3.6
BER	202404172340	1.7	0.0	0	4.7
BER	202404172350	1.7	0.0	0	3.6
BER	202404180000	1.6	0.0	0	2.9
BER	202404180010	1.7	0.0	0	0.4
BER	202404180020	1.9	0.0	0	3.2
BER	202404180030	2.1	0.0	0	5.0
BER	202404180040	2.1	0.0	0	4.7
BER	202404180050	2.1	0.0	0	7.6
BER	202404180100	2.1	0.0	0	3.6
BER	202404180110	2.0	0.1	0	5.4
BER	202404180120	1.4	0.3	0	5.4
BER	202404180130	1.3	0.2	0	1.4
BER	202404180140	1.4	0.1	0	0.4
BER	202404180150	1.4	0.2	0	1.1
BER	202404180200	1.4	0.0	0	2.5
BER	202404180210	0.8	0.3	0	2.9
BER	202404180220	0.7	0.2	0	1.1
BER	202404180230	0.4	0.3	0	1.1
BER	202404180240	0.0	0.4	0	1.4
BER	202404180250	-0.1	0.4	0	1.8
BER	202404180300	-0.1	0.5	0	1.1
BER	202404180310	-0.1	0.9	0	0.4
BER	202404180320	-0.1	0.5	0	1.8
BER	202404180330	-0.1	0.4	0	1.1
BER	202404180340	-0.1	0.3	0	0.4
BER	202404180350	-0.1	0.5	0	0.7
BER	202404180400	-0.1	0.7	0	0.7
BER	202404180410	-0.1	0.5	0	1.1
BER	202404180420	-0.1	0.2	0	2.2
BER	202404180430	-0.1	0.1	0	1.4
BER	202404180440	-0.1	0.2	0	1.4
BER	202404180450	-0.1	0.0	0	0.4
BER	202404180500	-0.1	0.0	0	2.2
BER	202404180510	-0.1	0.0	0	1.8
BER	202404180520	-0.1	0.0	0	1.8
BER	202404180530	-0.1	0.0	0	1.1
BER	202404180540	-0.1	0.0	0	1.4
BER	202404180550	-0.1	0.0	0	1.4
BER	202404180600	-0.1	0.0	0	1.4
BER	202404180610	-0.1	0.0	0	2.2
BER	202404180620	0.0	0.0	0	1.8
BER	202404180630	0.1	0.0	0	2.5
BER	202404180640	0.3	0.0	0	3.6
BER	202404180650	0.8	0.0	0	3.2
BER	202404180700	1.1	0.0	0	3.6
BER	202404180710	1.1	0.0	0	2.2
BER	202404180720	1.4	0.0	0	3.2
BER	202404180730	2.2	0.0	0	4.3
BER	202404180740	2.6	0.0	0	2.9
BER	202404180750	2.9	0.0	0	2.2
BER	202404180800	3.1	0.0	0	2.5
BER	202404180810	3.2	0.0	0	2.5
BER	202404180820	3.4	0.0	0	1.8
BER	202404180830	3.1	0.0	0	1.1
BER	202404180840	2.9	0.0	0	2.2
BER	202404180850	2.8	0.0	0	2.5
BER	202404180900	2.9	0.0	0	2.9
BER	202404180910	3.1	0.0	0	2.2
BER	202404180920	3.6	0.0	0	1.4
BER	202404180930	4.3	0.0	0	1.1
BER	202404180940	4.9	0.0	0	0.7
BER	202404180950	5.8	0.0	0	0.7
BER	202404181000	6.4	0.0	0	2.5
BER	202404181010	6.5	0.0	0	4.3
BER	202404181020	6.8	0.0	0	6.5
BER	202404181030	8.3	0.0	1	6.5
BER	202404181040	10.3	0.0	1	6.8
BER	202404181050	9.8	0.0	0	4.0
BER	202404181100	9.6	0.0	0	7.2
BER	202404181110	9.3	0.0	0	6.5
BER	202404181120	10.0	0.0	0	5.8
BER	202404181130	8.9	0.0	0	11.9
BER	202404181140	6.1	0.0	0	12.2
BER	202404181150	4.3	0.1	0	8.3
BER	202404181200	3.5	0.2	0	7.9
BER	202404181210	4.2	0.0	0	8.3
BER	202404181220	5.8	0.0	0	7.6
BER	202404181230	8.3	0.0	8	4.3
BER	202404181240	11.7	0.0	10	4.0
BER	202404181250	12.9	0.0	10	4.7
BER	202404181300	14.4	0.0	10	3.6
BER	202404181310	14.2	0.0	8	5.4
BER	202404181320	13.6	0.0	10	6.1
BER	202404181330	13.8	0.0	5	2.5
BER	202404181340	12.0	0.0	2	4.0
BER	202404181350	10.6	0.0	5	5.0
BER	202404181400	14.7	0.0	10	4.0
BER	202404181410	15.7	0.0	9	4.7
BER	202404181420	15.9	0.0	6	5.0
BER	202404181430	6.9	0.4	0	23.4
BER	202404181440	0.7	1.6	0	17.6
BER	202404181450	0.0	1.1	0	15.5
BER	202404181500	0.2	0.9	0	11.2
BER	202404181510	0.8	0.3	0	10.8
BER	202404181520	2.0	0.0	0	4.3
BER	202404181530	3.0	0.0	0	3.2
BER	202404181540	4.1	0.0	0	1.8
BER	202404181550	6.2	0.0	7	3.6
BER	202404181600	7.0	0.0	9	2.9
BER	202404181610	7.2	0.0	10	3.6
BER	202404181620	7.2	0.0	5	2.5
BER	202404181630	5.2	0.0	0	2.5
BER	202404181640	3.7	0.0	2	4.3
BER	202404181650	5.2	0.0	5	4.3
BER	202404181700	5.9	0.0	10	2.5
BER	202404181710	6.8	0.0	10	2.5
BER	202404181720	6.3	0.0	10	2.9
BER	202404181730	6.0	0.0	10	3.2
BER	202404181740	5.6	0.0	10	2.5
BER	202404181750	4.0	0.0	10	2.2
