station_id,name,lat,lon,address,post_code,last_updated,extract_time
49f4d7de-d75c-4e70-ac47-3405f970af5a,Hunziker-Areal,47.413033,8.558096,Andreasstrasse,8050,2024-03-14T23:56,2024-03-15T00:00
f25227b7-62bf-41e2-b097-54745fa2acc7,Louis-Häfliger-Park,47.412872,8.533265,Regina-Kägi-Strasse 1,8050,2024-03-14T23:56,2024-03-15T00:00
d097fc6e-b4be-4d1d-be9e-17d431723c75,Meierhofplatz,47.40185,8.499265,Limmattalstrasse 177,8049,2024-03-14T23:56,2024-03-15T00:00
65008877-4575-449d-9260-864827530918,Röschibachplatz,47.39331,8.528074,Röschibachstrasse 73,8037,2024-03-14T23:56,2024-03-15T00:00
ecb5e15a-26a9-4923-9469-7a2ec2268ab2,Oerliker Park,47.41572,8.538067,Birchstrasse 191,8050,2024-03-14T23:56,2024-03-15T00:00
08d2d6d7-972b-48ac-8154-9d7e58a8adaa,Capolago Stazione FFS,45.903313,8.979073,Via Famiglia Carlo Scacchi,6825,2024-03-14T23:56,2024-03-15T00:00
8c93f5e7-9d54-4962-8aed-864d30e1a9ac,Brückenstrasse BFH,46.942715,7.4410405,Brückenstrasse 73,3005,2024-03-14T23:56,2024-03-15T00:00
de4534b2-efd8-4777-838f-ef976440eea4,Brunnmattschulhaus,46.94581,7.4270477,Brunnmattstrasse 16,3007,2024-03-14T23:56,2024-03-15T00:00
74b05a9f-698d-4110-a7e2-6aa62855cd65,Via Dei Faggi,46.00901,8.963805,Viale dei Faggi,6900,2024-03-14T23:56,2024-03-15T00:00
fa0b2fcf-d3a8-422c-8ba2-aca530f28a6e,Bahnhof Altstetten,47.391365,8.488108,Altstetterplatz 1,8048,2024-03-14T23:56,2024-03-15T00:00
7af9dabb-f19a-48ad-88ff-426dc1d33186,Blatterwiese,47.35594,8.549852,Höschgasse 3,8008,2024-03-14T23:56,2024-03-15T00:00
2c1798a2-60f3-46d8-adaa-811c31a7feb6,Villa Bleuler,47.36162,8.554501,Feldeggstrasse 80,8008,2024-03-14T23:56,2024-03-15T00:00
0083515c-b683-4ee0-ba21-90a63fc77fe6,Luggweg,47.389824,8.49163,Luggwegstrasse 2,8048,2024-03-14T23:56,2024-03-15T00:00
4d59641e-ee75-4ca1-9894-a08f6598a2df,Mühlebachstrasse,47.35856,8.557088,Mühlebachstrasse 131,8008,2024-03-14T23:56,2024-03-15T00:00
1fff81d2-f80e-4fdc-9e39-d0a5fbcde7aa,Stazione FFS,46.00447,8.947096,Via Clemente Maraini P+R,6900,2024-03-14T23:56,2024-03-15T00:00
1d473f22-5088-46db-a742-fdc8e7c85e76,Vulkanplatz,47.392338,8.491061,Vulkanplatz 1,8048,2024-03-14T23:56,2024-03-15T00:00
e37f7c80-c9b6-48b8-9cfd-485b9f50b429,Lindenplatz,47.387684,8.486284,Lindenplatz 1,8048,2024-03-14T23:56,2024-03-15T00:00
7d85ecc8-ddbf-4802-99e1-33b7838ae00b,Manesseplatz,47.365273,8.52174,Manessestrasse 87,8045,2024-03-14T23:56,2024-03-15T00:00
a32ddd1b-eb7e-44ad-b2b0-0c18113fe55a,Bürkliplatz,47.367054,8.541683,Stadthausquai 1,8001,2024-03-14T23:56,2024-03-15T00:00
109a6e9c-6312-4826-85d3-12c56a07c21b,Kreuzplatz,47.365044,8.553922,Kreuzplatz 1,8032,2024-03-14T23:56,2024-03-15T00:00
1d6192cb-4b65-4725-a166-33793a305fee,Utoplatz,47.359882,8.523071,Kalendergasse 2,8045,2024-03-14T23:56,2024-03-15T00:00
a7cd1513-bec1-4c95-ac44-7edd2bff729c,Paudex,46.5058,6.6711,Route du Lac,1094,2024-03-14T23:56,2024-03-15T00:00
5caedd37-4bbb-4367-9737-67cd63d25887,Moulin,46.511047,6.492569,Gare de Morges,1110,2024-03-14T23:56,2024-03-15T00:00
c4e0dff3-7e95-4d5c-877f-9c41be9caec2,Dufour,46.50737,6.495352,Place Dufour,1110,2024-03-14T23:56,2024-03-15T00:00
0b1dee8a-a4b7-4c29-bfca-733af4ee1119,Sablon,46.510582,6.496026,Rue Centrale,1110,2024-03-14T23:56,2024-03-15T00:00
485a11b6-3fa8-4d15-9b73-0237467cc705,Grand-Rive,46.512993,6.614122,Avenue de Rhodanie 40,1007,2024-03-14T23:56,2024-03-15T00:00
176df5d9-a76d-4e85-9a46-2a1a06bc6f8a,Croset,46.53288,6.566487,Route du Bois 29a,1024,2024-03-14T23:56,2024-03-15T00:00
8321de4d-7409-464d-82fa-856daebd982e,Temple,46.510563,6.499863,Grand-Rue,1110,2024-03-14T23:56,2024-03-15T00:00
e06853f7-ca4e-44f5-bb4b-1024e5f6ba54,Gracieuse,46.51856,6.50736,Avenue de Lonay,1110,2024-03-14T23:56,2024-03-15T00:00
bd416073-f9b4-46fc-abe3-660763158b89,Halte de Malley,46.52635,6.603215,Avenue du Chablais,1008,2024-03-14T23:56,2024-03-15T00:00
2f09183f-5354-4081-9306-07d7c8852339,Longemalle,46.528046,6.591196,Avenue de Longemalle,1020,2024-03-14T23:56,2024-03-15T00:00
492e0247-3689-4dd9-8bdb-afe25648dda6,Morcote,45.9242,8.9192,Riva Dal Garavéll 8,6922,2024-03-14T23:56,2024-03-15T00:00
84cffa86-e23a-48d4-92bf-e7fa983739ec,Melide,45.953903,8.949715,Via alla Bola,6815,2024-03-14T23:56,2024-03-15T00:00
7a43ad1c-c7f5-4227-8d7b-ee0eebc6c8d1,Arte e Cultura LAC,45.99845,8.94848,Via Antonio Caccia,6900,2024-03-14T23:56,2024-03-15T00:00
c18c3d14-788e-4df6-9bf9-dd0939682725,Campo Marzio,46.005848,8.961709,Viale Castagnola 4,6900,2024-03-14T23:56,2024-03-15T00:00
e0d27320-42df-4ebe-9fe3-8188342cf4e1,Tesserete,46.065998,8.966679,Piazza Stazione,6950,2024-03-14T23:56,2024-03-15T00:00
c89241d1-95ab-4bce-8332-e4e402f6bfbd,Stadio,46.02316,8.959919,Via Trevano 100,6900,2024-03-14T23:56,2024-03-15T00:00
9359df78-f315-4e98-85ad-c1b0dc19dee2,Via Ciani,46.021942,8.962901,Via Giacomo E Filippo Ciani,6900,2024-03-14T23:56,2024-03-15T00:00
7b724734-4015-4edc-9474-93d7c2c6020b,Pregassona,46.02398,8.968292,Via Terzerina,6900,2024-03-14T23:56,2024-03-15T00:00
09dbfecf-5852-4762-badb-e48050b7962d,USI,46.010582,8.95794,Via Giuseppe Buffi 13,6900,2024-03-14T23:56,2024-03-15T00:00
47c8b84f-3ae6-46b0-8a3e-51ad0201bffc,Piazza Mercato/Contrada di Verla,46.005707,8.95184,Via Pretorio / Piazza Mercato,6900,2024-03-14T23:56,2024-03-15T00:00
6e5638bf-b613-4907-95c4-3d4bff0ab792,Fornaci,45.984764,8.932378,Via Pian Scairolo 9,6912,2024-03-14T23:56,2024-03-15T00:00
a7ab73ab-b0dd-4fec-b60c-2f9b56633ef3,Paradiso Centro,45.99108,8.943799,Via Franco Zorzi,6900,2024-03-14T23:56,2024-03-15T00:00
9f150a6f-26c6-48d4-b127-eb7e4ab4fd6f,Werdmühleplatz,47.374786,8.539882,Werdmühleplatz 1,8001,2024-03-14T23:56,2024-03-15T00:00
23c87ab2-db7c-4c4c-ba18-5bab4ff5f516,Holunderhof,47.40988,8.535767,Regensbergstrasse 195,8050,2024-03-14T23:56,2024-03-15T00:00
183ef82d-0992-465f-8567-78e2e3f517f6,Hochfeldstrasse,46.955605,7.428042,Länggassstrasse 74,3012,2024-03-14T23:56,2024-03-15T00:00
3ec4f6aa-9067-4c40-97dd-3d1e992d9cd9,SBB Wylerpark,46.961308,7.4466677,Wylerstrasse 123,3014,2024-03-14T23:56,2024-03-15T00:00
a3214c90-b2dc-469c-b94b-03d639d3866d,Weststrasse,47.37209,8.520482,Weststrasse 115,8003,2024-03-14T23:56,2024-03-15T00:00
eb333c54-31db-4bb7-b63c-41cf7071a1f7,"Nyon, Gare Nord",46.38421,6.23491,Route de Saint-Cergue 1,1260,2024-03-14T23:56,2024-03-15T00:00
f5655654-31bc-426a-bee9-795cd42fb5bb,"Gland, La Lignière",46.425926,6.28774,La Lignière,1196,2024-03-14T23:56,2024-03-15T00:00
76bb2329-1970-430f-9fd8-178d5d8964d1,"Nyon, Triangle de l'Etraz",46.39294,6.23856,Route de l'Etraz 70,1260,2024-03-14T23:56,2024-03-15T00:00
254633bf-912a-45dd-bfad-da9c9b32d1de,"Gland, Swissquote",46.417717,6.267441,Chemin de la Crétaux 2,1196,2024-03-14T23:56,2024-03-15T00:00
79b2cebf-f35d-4bd5-ac7c-cc0b3c0a39e9,"Gland, Les Tuillières",46.42238,6.2585273,Rue des Tuillières 1,1196,2024-03-14T23:56,2024-03-15T00:00
94bbfe05-79db-4564-954c-77eb95bcef63,"Gland, Gare Sud",46.420277,6.270556,Rue du Perron 2,1196,2024-03-14T23:56,2024-03-15T00:00
80716508-04b7-4311-90d1-b92c323fb4bc,"Gland, UICN",46.41609,6.278163,Rue Mauverney 28,1196,2024-03-14T23:56,2024-03-15T00:00
23836a97-65f7-40bb-b180-f0cfdf9e1967,Europaplatz,46.943604,7.407178,Freiburgstrasse 130,3008,2024-03-14T23:56,2024-03-15T00:00
cdd9e6d4-0279-49d4-99ee-8cfba96cb108,Statthalterstrasse,46.939358,7.3863864,Freieckweg 2,3018,2024-03-14T23:56,2024-03-15T00:00
d4df0897-0f1e-4fb5-bb8b-6124b97331eb,Kleefeld,46.937206,7.3872275,Mädergutstrasse 5,3018,2024-03-14T23:56,2024-03-15T00:00
6a171e92-8d70-4222-92e6-a3664fea1ae5,Schwabgut,46.94547,7.3928103,Schwabstrasse 10,3018,2024-03-14T23:56,2024-03-15T00:00
0c1660fb-a539-4790-909b-2cdd9f7ccb9d,Gäbelbach,46.947712,7.3774724,Colombstrasse 11,3027,2024-03-14T23:56,2024-03-15T00:00
88650a6b-47fc-450f-a4b5-b49ea8ef2248,Bahnhof Bümpliz Süd,46.937897,7.395474,Bümplizstrasse 187,3018,2024-03-14T23:56,2024-03-15T00:00
427be8cf-d422-478f-84e3-2a7f41a9f62b,Stadion Wankdorf,46.96274,7.46276,Morgartenstrasse 1,3014,2024-03-14T23:56,2024-03-15T00:00
13acf66d-50a7-4ab1-8da8-45b1a2658e70,Sonnenhofspital,46.943203,7.4735436,Buchserstrasse 26,3006,2024-03-14T23:56,2024-03-15T00:00
77ac67ce-0c05-44f6-9b91-8d98f0547b1e,Tscharnergut,46.948975,7.388233,Waldmannstrasse 31,3027,2024-03-14T23:56,2024-03-15T00:00
544aa740-f770-4c17-a3b8-98de4843ecc8,Bigogno - Campo sportivo,45.972202,8.915525,Via Collina d'Oro,6926,2024-03-14T23:56,2024-03-15T00:00
accaaceb-39a9-4119-89b8-8efac64b993c,Place de l’Europe,46.52047,6.630836,Place Centrale,1003,2024-03-14T23:56,2024-03-15T00:00
fe6b4238-90f5-4d2c-91f0-5aeab1ed617f,Bahnhof Stadelhofen,47.36691,8.548562,Galerie über Gleis 3,8001,2024-03-14T23:56,2024-03-15T00:00
7a739f28-50bf-4394-ad3e-143866c1ebe7,Tüffenwies,47.398556,8.493822,Meierwiesenstrasse 12-4,8064,2024-03-14T23:56,2024-03-15T00:00
bce2ab34-072f-481b-b301-061b09e196b6,Holenackerstrasse,46.949417,7.3814545,Holenackerstrasse 24,3027,2024-03-14T23:56,2024-03-15T00:00
4bdb54ac-c864-47b0-b1a5-1077da7f37d3,Technopark,46.935852,7.390354,Weidgasse 2,3018,2024-03-14T23:56,2024-03-15T00:00
10854bc4-f8bd-4f98-b979-9a3df390839a,Montagnola Piazza Brocchi,45.982056,8.918121,Piazza Brocchi,6926,2024-03-14T23:56,2024-03-15T00:00
cb9866b3-27f1-4d24-8572-8239a087cd99,Massagno,46.012554,8.943487,"via dei Platani,",6908,2024-03-14T23:56,2024-03-15T00:00
45254ea5-e6c7-4feb-8c35-82d87ff8e397,Markuskirche,46.963512,7.4555216,Winkelriedstrasse 56,3014,2024-03-14T23:56,2024-03-15T00:00
4120df37-6550-433b-a17f-2a41c5628807,Hallerstrasse West,46.95386,7.436567,Zähringerstrasse 13,3012,2024-03-14T23:56,2024-03-15T00:00
81a43c08-a1d9-45ea-8afd-13081a71499a,Sporthalle Weissenstein,46.937107,7.4178247,Hardeggerstrasse 1,3008,2024-03-14T23:56,2024-03-15T00:00
23c31f49-1550-4824-8566-6cc2b5377c4d,Stapfenacker,46.943928,7.3853054,Brünnenstrasse 61,3018,2024-03-14T23:56,2024-03-15T00:00
efcba54c-5155-48c0-b685-8da6f310f663,Seminar,46.942734,7.4595456,Seminarstrasse 15,3006,2024-03-14T23:56,2024-03-15T00:00
d69d3f5e-0f39-4e23-9576-66b09459dc71,Zentrum Paul Klee,46.95099,7.472626,Undo-endo 24a,3006,2024-03-14T23:56,2024-03-15T00:00
23924302-32ed-4849-acab-f324bdfef6ed,Kapellenstrasse BFF,46.94422,7.436674,Kapellenstrasse 8,3011,2024-03-14T23:56,2024-03-15T00:00
6ba104ac-222d-4305-a4f8-a6b882c16959,Ka-We-De,46.935608,7.4471426,Jubiläumsstrasse 101,3005,2024-03-14T23:56,2024-03-15T00:00
fb46edf1-2a9f-4f53-b802-606d62e4f8fa,Jolimontstrasse,46.941555,7.4708853,Jolimontstrasse 18,3006,2024-03-14T23:56,2024-03-15T00:00
17e727eb-b2dc-457b-b252-c401cf52cfd8,Haslerstrasse,46.945084,7.432452,Haslerstrasse 4,3008,2024-03-14T23:56,2024-03-15T00:00
ca19fff8-9457-40ea-90c4-6ab21e5a7731,Marzilibad,46.942444,7.4431195,Marzilistrasse 29,3005,2024-03-14T23:56,2024-03-15T00:00
a1ebedce-8864-47d2-853d-5de3d3ef5651,Marzilibahn,46.94468,7.443264,Brückenstrasse 20,3005,2024-03-14T23:56,2024-03-15T00:00
49a49426-99cf-4b09-b435-d4a5a471e9f7,Kocherpark,46.94603,7.4332166,Effingerstrasse 27,3008,2024-03-14T23:56,2024-03-15T00:00
bd8f6719-5998-4c9e-8e61-dc68659cc500,Monbijoustrasse,46.941032,7.4359174,Monbijoustrasse 61,3007,2024-03-14T23:56,2024-03-15T00:00
d5fec667-20ce-477d-9811-033e4f7c00f0,Post IT Zollikofen,47.00268,7.44109,Webergutstrasse 12,3052,2024-03-14T23:56,2024-03-15T00:00
297c76ea-750a-47ca-8793-6af0a60cc28c,Egelgasse-Ostring,46.943806,7.4694266,Egelgasse 72,3006,2024-03-14T23:56,2024-03-15T00:00
25dd3b38-db6f-4c67-8ba0-4218b8842e73,Mongevon,46.54873,6.57476,Chemin de Mongevon 4,1023,2024-03-14T23:56,2024-03-15T00:00
0fa5ab7a-4ae3-4308-ab2e-efe05d95b56e,Burgernziel,46.94148,7.466444,Muristrasse 64,3006,2024-03-14T23:56,2024-03-15T00:00
b6c31730-80fa-4d2c-abbc-fc725ee401a5,Thunplatz,46.9403,7.458608,Thunplatz 52,3005,2024-03-14T23:56,2024-03-15T00:00
54c175c5-0d9e-4bb9-8c0a-918eaa65f6a9,Bahnhofplatz Mobile Station Bern 4,46.94831,7.44035,Spitalgasse 44,3011,2024-03-14T23:56,2024-03-15T00:00
0732e6d2-c8fa-4a45-8aad-2dced07de25e,Nationalbank,46.946888,7.4458303,Inselgasse 1,3011,2024-03-14T23:56,2024-03-15T00:00
6baf8c73-8678-41a5-b9d1-35c1fd912122,Hallwylstrasse,47.37014,8.527298,Hallwylstrasse 71,8004,2024-03-14T23:56,2024-03-15T00:00
86466768-04bb-4c0b-ac07-ce34fe881eca,Milchbuck,47.397293,8.541453,Schaffhauserstrasse 137,8057,2024-03-14T23:56,2024-03-15T00:00
dc9aa416-7731-482e-9fdd-f4ec8c0779ff,Fischerweg,47.393364,8.512551,Hardturmstrasse 161,8005,2024-03-14T23:56,2024-03-15T00:00
3c47a648-6869-4e84-8a59-0f0ff34929da,Kirche Unterstrass,47.3877,8.542146,Turnerstrasse 47,8006,2024-03-14T23:56,2024-03-15T00:00
1adc14c3-1ab2-4432-8ac4-15339380901b,Rossfeld,46.971794,7.4457617,Rossfeldstrasse 7,3004,2024-03-14T23:56,2024-03-15T00:00
7370678a-56fc-4ce2-8ff6-183e2e6283f0,Forel,46.520203,6.571784,Avenue Forel,1015,2024-03-14T23:56,2024-03-15T00:00
5f42f2fa-0c46-4f11-98ae-a13cef94b587,Egghölzli,46.936634,7.475831,Egghölzlistrasse 3A,3006,2024-03-14T23:56,2024-03-15T00:00
c4f1ec1e-32a9-401e-b002-b3a5dc0638f6,Freies Gymnasium,46.959335,7.4349093,Hochfeldstrasse 115,3012,2024-03-14T23:56,2024-03-15T00:00
f1d78352-a234-44f2-bb2f-489c7ace2006,Mattelift,46.946465,7.452518,Badgasse 21,3011,2024-03-14T23:56,2024-03-15T00:00
3fee040a-a65b-4e90-8f4e-48b2504607c7,GVB,46.970947,7.472052,Papiermühlestrasse 130,3063,2024-03-14T23:56,2024-03-15T00:00
7db67f73-1cc4-4c03-b5f6-51cc6dfec87a,Binz Center,47.36221,8.510788,Grubenstrasse 52,8045,2024-03-14T23:56,2024-03-15T00:00
96946e15-2905-464d-99da-81caf065f318,Via Crocetta,46.01594,8.966828,Via Crocetta,6900,2024-03-14T23:56,2024-03-15T00:00
8a11ee34-0f64-4643-8176-118c57c2c479,Ospedale Italiano di Lugano,46.009712,8.96008,Via Pietro Cappelli,6900,2024-03-14T23:56,2024-03-15T00:00
ef50f36a-f606-419a-9aed-1f43412c7496,Casa Serena,46.014126,8.959087,Via Marco da Carona 10-12,6900,2024-03-14T23:56,2024-03-15T00:00
9e19701d-7bdd-40d9-b227-36659b29e1c2,Via Ceresio,46.01876,8.96429,Via Ceresio,6900,2024-03-14T23:56,2024-03-15T00:00
eca1d03f-19da-4e8c-97ef-111005fd599e,Piazza Manzoni,46.00365,8.952904,Piazza Manzoni,6900,2024-03-14T23:56,2024-03-15T00:00
f0227895-102d-408e-b342-f9009c72d75c,Via Beltramina,46.016613,8.959651,Via Beltramina 16,6900,2024-03-14T23:56,2024-03-15T00:00
a0b83d14-72a7-4fd4-9378-fe6952a70f1a,Paradiso Stazione FFS,45.989124,8.946661,Via Carona,6900,2024-03-14T23:56,2024-03-15T00:00
23798dc2-a428-4fdd-bce5-5d5bfbc70f7d,Hallenbad Oerlikon,47.409546,8.556346,Kühriedweg,8050,2024-03-14T23:56,2024-03-15T00:00
b56639b3-62c6-4ed3-8db6-198a158e3957,Sackzelg,47.375248,8.496511,Letzigraben 139,8047,2024-03-14T23:56,2024-03-15T00:00
38ff2ba5-35ba-4d17-a023-9968565b43a4,Gutstrasse,47.371456,8.507056,Gutstrasse 87,8055,2024-03-14T23:56,2024-03-15T00:00
c2a03cbc-9049-4ba0-95a4-566186a2e8d0,Freibad Letzigraben,47.379684,8.501312,Letzigraben 43,8003,2024-03-14T23:56,2024-03-15T00:00
be0f0b60-fa26-4f03-acd9-f16c0b7ce66d,Binzallee,47.36637,8.514176,Talwiesenstrasse 92,8055,2024-03-14T23:56,2024-03-15T00:00
28d0f724-972b-4304-bb10-1dffcad7a974,Römerweg,46.95824,7.447486,Turnweg 19,3013,2024-03-14T23:56,2024-03-15T00:00
34effc75-d3bc-4f32-a004-f50df26e52aa,Gasometerstrasse,47.383858,8.528796,Gasometerstrasse 24,8005,2024-03-14T23:56,2024-03-15T00:00
c5f35fd3-9335-482e-ad49-55f7cb365b9c,Bahnhof Tiefenbrunnen,47.35058,8.560587,Bellerivestrasse 245,8008,2024-03-14T23:56,2024-03-15T00:00
c40165f2-823a-48e6-aa53-3fdddb407ef6,Hardplatz,47.381916,8.515252,Sihlfeldstrasse 175,8004,2024-03-14T23:56,2024-03-15T00:00
e3091797-d8ac-48c1-99d6-2d8829569b52,Rieterplatz,47.356388,8.526158,Waffenplatzstrasse 89,8002,2024-03-14T23:56,2024-03-15T00:00
5ffa9f1c-d578-4891-ac6d-340551e52074,Flurpark,47.38364,8.494127,Flurstrasse 62,8048,2024-03-14T23:56,2024-03-15T00:00
3ecc4050-26b6-4008-94c0-c3d20e3f2ecc,Letzipark,47.38571,8.499287,Baslerstrasse 51,8048,2024-03-14T23:56,2024-03-15T00:00
faa8b9e8-04ae-4d6e-86c4-faa42d637ee2,Innere Enge,46.961685,7.439614,Engestrasse 54a,3012,2024-03-14T23:56,2024-03-15T00:00
6721e07b-9ad4-4479-83fd-f8bbbab2911f,Wankdorffeldstrasse,46.96503,7.4589906,Wankdorffeldstrasse 97,3014,2024-03-14T23:56,2024-03-15T00:00
27531fa0-a77d-4ca4-af5a-9c821d0e745a,Kursaal,46.952526,7.4498353,Sonnenbergstrasse 14,3013,2024-03-14T23:56,2024-03-15T00:00
1db2c7ba-e51b-4e18-aebe-4750dae6a408,Giacomettistrasse,46.945805,7.472932,Giacomettistrasse 25,3006,2024-03-14T23:56,2024-03-15T00:00
293f6b60-f489-4354-a47b-60955a7eba4a,Bethlehemstrasse Säge,46.947067,7.3957644,Untermattweg 80,3027,2024-03-14T23:56,2024-03-15T00:00
e0dffb09-45eb-46ba-bba5-b2685c846a78,Spitalacker Schulhaus,46.95583,7.4529967,Beundenfeldstrasse 13,3013,2024-03-14T23:56,2024-03-15T00:00
1c39e528-b089-4529-ba72-f530da515299,Allmendstrasse,46.959347,7.451804,Allmendstrasse 24,3014,2024-03-14T23:56,2024-03-15T00:00
c4a8b8a8-ee27-420e-aec2-4539974d5f8b,Melchiorstrasse,46.952374,7.391492,Kasparstrasse 15a,3027,2024-03-14T23:56,2024-03-15T00:00
7fbecf1f-3660-4b45-98e3-730a0be20445,Kirche St. Antonius,46.93992,7.3950334,Morgenstrasse 56,3018,2024-03-14T23:56,2024-03-15T00:00
fc62468c-3693-485f-92a1-68f4de70a35f,Riedbachstrasse Park,46.945038,7.3791685,Riedbachstrasse 77,3027,2024-03-14T23:56,2024-03-15T00:00
f100a7da-8b96-409f-b319-015462b85cfb,Schwabstrasse Kreisel,46.943817,7.3955827,Keltenstrasse 41,3018,2024-03-14T23:56,2024-03-15T00:00
a3220462-7631-4a64-9e7e-4f5254518c99,Weyermannshaus Bad,46.947742,7.4035716,Stöckackerstrasse 9,3027,2024-03-14T23:56,2024-03-15T00:00
f5ee9294-29d6-4469-a144-8c3b9a0c9c92,Junkerngasse,46.9478,7.454056,Junkerngasse 30,3011,2024-03-14T23:56,2024-03-15T00:00
36f1a958-370f-466d-8523-d8b0a19733e3,Predigergasse,46.949196,7.445947,Predigergasse 6,3011,2024-03-14T23:56,2024-03-15T00:00
f2c9f5e3-41dc-470e-974e-9484f7be291f,Depotstrasse,46.950104,7.428378,Depotstrasse 2,3012,2024-03-14T23:56,2024-03-15T00:00
43a7ba86-95e3-4ed6-a76f-e300a19bfef3,Münster,46.94753,7.4521275,Münstergasse 2,3011,2024-03-14T23:56,2024-03-15T00:00
f88f3266-7c2b-4557-b657-d3ff50ef1ca1,Kleine Schanze,46.945984,7.439418,Schwanengasse 14,3011,2024-03-14T23:56,2024-03-15T00:00
bc944ea0-0fc7-42d9-a683-dd42186feb4d,Dampfzentrale,46.940693,7.4431486,Marzilistrasse 45,3005,2024-03-14T23:56,2024-03-15T00:00
2fe7f908-d3ae-4df0-880d-8a925d34a90f,Neufeldstrasse Ost,46.958145,7.4349895,Neufeldstrasse 129,3012,2024-03-14T23:56,2024-03-15T00:00
109acca4-99bb-451d-ad98-2461ae6cc5ac,Beaumont,46.937107,7.43224,Seftigenstrasse 41,3007,2024-03-14T23:56,2024-03-15T00:00
46866cdc-475b-46b1-9361-7817b8a04a74,General-Guisan-Quai,47.364872,8.537971,General-Guisan-Quai 17,8002,2024-03-14T23:56,2024-03-15T00:00
6e72c0ec-bb50-44a3-a79e-1155b7d5ecee,Holenacker Station,46.94862,7.3827534,Bethlehem b. Bern Holenacker,3027,2024-03-14T23:56,2024-03-15T00:00
ce549a87-2e65-40c8-b740-d06f226b3fe2,Zieglerspital,46.932022,7.4330473,Heckenweg 63,3007,2024-03-14T23:56,2024-03-15T00:00
dc3123e3-baee-4186-b357-d01f42963a3d,Fellerstrasse,46.94695,7.3889484,Fellerstrasse 30,3027,2024-03-14T23:56,2024-03-15T00:00
0d4050da-2613-4568-b3cb-02cc5b759b28,Waldmannstrasse,46.947308,7.393211,Waldmannstrasse 5,3027,2024-03-14T23:56,2024-03-15T00:00
c7ac513f-a013-4676-80b5-36f136f15672,Friedheimweg SECO,46.936443,7.437876,Friedheimweg 9f,3007,2024-03-14T23:56,2024-03-15T00:00
abfd5117-19cd-4dcd-a48a-bc2ac971be3e,Beaumontweg,46.939087,7.428641,Schwarzenburgstrasse 21,3007,2024-03-14T23:56,2024-03-15T00:00
609a7adf-a529-4303-91ee-1038ce07e46e,Seilerstrasse,46.945602,7.434734,Seilerstrasse 22,3011,2024-03-14T23:56,2024-03-15T00:00
8e6f999c-cc02-450f-923d-b1012fed0494,Stämpflistrasse,46.943287,7.4144034,Stoosstrasse 2,3008,2024-03-14T23:56,2024-03-15T00:00
70a0023b-26f1-4f1b-86fb-5136887d1145,Riponne,46.523857,6.63293,Place de la Riponne 7,1005,2024-03-14T23:56,2024-03-15T00:00
9a72c603-76a3-4e12-9bb4-7fdd431f942b,"Avenue de la Gare, TX Group SA",46.51701,6.635237,Avenue de la Gare 12A,1003,2024-03-14T23:56,2024-03-15T00:00
a2f04455-5aae-433e-93f9-cd419441fa52,Chauderon,46.523335,6.625402,Place Chauderon 11,1003,2024-03-14T23:56,2024-03-15T00:00
adadc0dc-1256-4d6b-a6ea-1b866731095e,Sanpol Bern,46.950306,7.414581,Murtenstrasse 111,3008,2024-03-14T23:56,2024-03-15T00:00
95d90bfa-521c-40fd-83cb-8ab68ab83e9c,Hirzenbachstrasse,47.40158,8.58841,Hirzenbachstrasse 2-4,8051,2024-03-14T23:56,2024-03-15T00:00
04fd2ea3-1db2-4231-ad8b-58cf18d2cb64,Prilly-Centre,46.53413,6.606292,Route de Cossonay 28,1008,2024-03-14T23:56,2024-03-15T00:00
4c1a8f5b-11e4-4f58-8db1-cc5c4d5af63a,Wylerbad,46.965034,7.451465,Scheibenstrasse 65c,3014,2024-03-14T23:56,2024-03-15T00:00
ad0ca99d-6ed2-462f-9c77-129d0a7e3906,Caslano Piazza Lago,45.970196,8.883746,Piazza Lago,6987,2024-03-14T23:56,2024-03-15T00:00
213dee52-3531-4f60-a8b0-4ff06f8f8c87,Liebefeld Park,46.929626,7.4209414,Bündenackerstrasse 1,3098,2024-03-14T23:56,2024-03-15T00:00
1ad79a09-7006-466c-a015-f337ff747b06,Breitenrainplatz,46.957947,7.453775,Moserstrasse 33,3013,2024-03-14T23:56,2024-03-15T00:00
d01ef299-556e-4f53-b571-03292fe1b448,"Rolle, Gare",46.46264,6.33681,Avenue de la gare 29,1180,2024-03-14T23:56,2024-03-15T00:00
8f653160-307f-41e6-ae00-5132740d3a66,"Nyon, Place de Savoie",46.3803,6.240988,"Nyon, Place de Savoie",1260,2024-03-14T23:56,2024-03-15T00:00
4a161fdf-0bc7-4105-ab93-a5c14c67cec6,"Nyon, Piscine du Cossy",46.388985,6.2236705,Route de Signy 21,1260,2024-03-14T23:56,2024-03-15T00:00
737bd3ed-0513-4f06-9657-2794acd8027f,"Rolle, Camping",46.46161,6.346166,Chemin de la Plage 4,1180,2024-03-14T23:56,2024-03-15T00:00
cab54e3f-2a16-4219-bbc0-bca0611117b0,"Nyon, Château",46.381577,6.24031,Rue Maupertuis 2,1260,2024-03-14T23:56,2024-03-15T00:00
c6b25257-331e-4c3e-b2ad-ac227e93b930,"Bursins, Place du Soleil",46.452187,6.29106,Place du Soleil,1183,2024-03-14T23:56,2024-03-15T00:00
