Objectid;Punktname;Rubrik;Kante;Nummer_nach;Id_opendata;V_coord;H_coord
744;Richigen Niederhaus;Haltestelle;;"<ul style=""padding-left: 15px;""><li>168 Münsingen, Bahnhof</li></ul>";8502912;1196161.011;2610422.962
745;Richigen Niederhaus;Haltestelle;;"<ul style=""padding-left: 15px;""><li>168 Worb Dorf</li></ul>";8502912;1196154.459;2610444.396
746;Riedbach Bahnhof;Haltestelle;;"<ul style=""padding-left: 15px;""><li>32 Bachmätteli</li><li>32 Riedbach Bahnhof</li></ul>";8580427;1198906.123;2592138.352
747;Riedbachstrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>27 Weyermannshaus Bad</li></ul>";8591756;1199544.08;2595846.078
748;Riedbachstrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>27 Niederwangen Bahnhof</li></ul>";8591756;1199544.08;2595830.079
749;Riedernrain;Haltestelle;;"<ul style=""padding-left: 15px;""><li>570 Mühleberg, Post</li></ul>";8581119;1199613.333;2594728.243
750;Riedernrain;Haltestelle;;"<ul style=""padding-left: 15px;""><li>570 Brünnen Westside</li></ul>";8581119;1199600.715;2594728.904
751;Riedhaus;Haltestelle;;"<ul style=""padding-left: 15px;""><li>107 Uettligen Dorf</li></ul>";8580400;1203422.327;2594810.477
752;Riedhaus;Haltestelle;;"<ul style=""padding-left: 15px;""><li>107 Bern Bahnhof</li></ul>";8580400;1203427.619;2594793.543
753;Riedmoosbrücke;Haltestelle;;"<ul style=""padding-left: 15px;""><li>22 Brünnen Westside Bahnhof</li><li>31 Brunnadernstrasse</li></ul>";8582871;1197306.843;2595378.733
754;Riedmoosbrücke;Haltestelle;;"<ul style=""padding-left: 15px;""><li>22 Wabern Lindenweg</li><li>31 Niederwangen Erle</li></ul>";8582871;1197282.186;2595407.927
755;Riedmoosstrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>22 Brünnen Westside Bahnhof</li><li>31 Brunnadernstrasse</li></ul>";8582557;1197419.988;2595193.698
756;Riedmoosstrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>22 Wabern Lindenweg</li><li>31 Niederwangen Erle</li></ul>";8582557;1197399.545;2595191.208
757;Rosengarten;Haltestelle;;"<ul style=""padding-left: 15px;""><li>10 Ostermundigen Rüti</li><li>40 Allmendingen Käserei</li><li>40 Sonnenfeld</li></ul>";8587485;1200110.726;2601711.807
758;Rosengarten;Haltestelle;;"<ul style=""padding-left: 15px;""><li>10 Köniz Schliern</li><li>40 Kappelisacker</li></ul>";8587485;1200116.442;2601730.001
759;Rossfeld;Haltestelle;;"<ul style=""padding-left: 15px;""><li>21 Bremgarten</li></ul>";8590065;1201913.532;2600381.677
760;Rossfeld;Haltestelle;;"<ul style=""padding-left: 15px;""><li>21 Bern Bahnhof</li></ul>";8590065;1201912.346;2600368.72
761;Rubigen Bahnhof;Haltestelle;;"<ul style=""padding-left: 15px;""><li>160 Bern Flughafen</li><li>160 Konolfingen Dorf</li></ul>";8577026;1194238.614;2608125.079
762;Rubigen Dorfmatte;Haltestelle;;"<ul style=""padding-left: 15px;""><li>160 Konolfingen Dorf</li></ul>";8588259;1193685.474;2608066.077
763;Rubigen Dorfmatte;Haltestelle;;"<ul style=""padding-left: 15px;""><li>160 Bern Flughafen</li></ul>";8588259;1193690.237;2608047.027
764;Rubigen Hunzigenbrügg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>160 Bern Flughafen</li></ul>";8588260;1193140.696;2607456.74
765;Rubigen Hunzigenbrügg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>160 Konolfingen Dorf</li></ul>";8588260;1193126.144;2607460.18
766;Rubigen Thunstrasse Süd;Haltestelle;;"<ul style=""padding-left: 15px;""><li>160 Konolfingen Dorf</li></ul>";8588905;1193527.73;2608387.758
767;Rubigen Thunstrasse Süd;Haltestelle;;"<ul style=""padding-left: 15px;""><li>160 Bern Flughafen</li></ul>";8588905;1193600.12;2608362.358
768;Rüfenacht;Haltestelle;;"<ul style=""padding-left: 15px;""><li>6 Fischermätteli</li></ul>";8507054;1197654.382;2606981.715
769;Rüfenacht;Haltestelle;;"<ul style=""padding-left: 15px;""><li>6 Worb Dorf</li></ul>";8507054;1197633.973;2607014.296
770;Rüttelerweg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>46 Habstetten Rössli</li><li>48 Bolligen Bahnhof</li></ul>";8589018;1203501.067;2605065.115
771;Saali;Haltestelle;;"<ul style=""padding-left: 15px;""><li>8 Brünnen Westside Bahnhof</li><li>8 Saali</li></ul>";8589002;1198521.21;2603574.513
772;Sägestrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>17 Köniz Weiermatt</li></ul>";8590118;1197251.241;2598128.478
773;Sägestrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>17 Bern Bahnhof</li></ul>";8590118;1197288.178;2598160.221
774;Salem;Haltestelle;;"<ul style=""padding-left: 15px;""><li>10 Ostermundigen Rüti</li></ul>";8587483;1200304.681;2601198.362
775;Salem;Haltestelle;;"<ul style=""padding-left: 15px;""><li>10 Köniz Schliern</li></ul>";8587483;1200293.513;2601276.653
776;Sandhof;Haltestelle;;"<ul style=""padding-left: 15px;""><li>36 Breitenrain</li></ul>";8576984;1202922.078;2601985.805
777;Sandhof;Haltestelle;;"<ul style=""padding-left: 15px;""><li>36 Münchenbuchsee, Hüslimoos</li></ul>";8576984;1202943.907;2601968.74
778;Sandrain;Haltestelle;;"<ul style=""padding-left: 15px;""><li>9 Wabern</li></ul>";8590023;1197840.536;2600492.786
779;Sandrain;Haltestelle;;"<ul style=""padding-left: 15px;""><li>9 Wankdorf Bahnhof</li></ul>";8590023;1197844.18;2600502.246
780;Sandwürfi Friedhof;Haltestelle;;"<ul style=""padding-left: 15px;""><li>10 Köniz Schliern</li></ul>";8590057;1196447.115;2598351.043
781;Sandwürfi Friedhof;Haltestelle;;"<ul style=""padding-left: 15px;""><li>10 Ostermundigen Rüti</li></ul>";8590057;1196453.373;2598374.864
782;Säriswil Birchi;Haltestelle;;"<ul style=""padding-left: 15px;""><li>102 Bern Hauptbahnhof (PostAuto)</li></ul>";8571367;1204877.172;2593204.132
783;Säriswil Birchi;Haltestelle;;"<ul style=""padding-left: 15px;""><li>102 Säriswil Wendeplatz</li></ul>";8571367;1204883.173;2593194.132
784;Säriswil Dorf;Haltestelle;;"<ul style=""padding-left: 15px;""><li>102 Säriswil Wendeplatz</li></ul>";8587328;1204531.186;2592102.126
785;Säriswil Schulhaus;Haltestelle;;"<ul style=""padding-left: 15px;""><li>102 Säriswil Wendeplatz</li></ul>";8571368;1204696.183;2592646.132
786;Säriswil Schulhaus;Haltestelle;;"<ul style=""padding-left: 15px;""><li>104 Bern Bahnhof</li></ul>";8571368;1204813.127;2597177.136
787;Säriswil Schulhaus;Haltestelle;;"<ul style=""padding-left: 15px;""><li>107 Bern Bahnhof</li></ul>";8571368;1203832.106;2595703.13
788;Säriswil Schulhaus;Haltestelle;;"<ul style=""padding-left: 15px;""><li>104 Wahlendorf</li></ul>";8571368;1204832.127;2597138.135
789;Säriswil Schulhaus;Haltestelle;;"<ul style=""padding-left: 15px;""><li>102 Bern Hauptbahnhof (PostAuto)</li></ul>";8571368;1204688.183;2592658.132
790;Säriswil Wendeplatz;Haltestelle;;"<ul style=""padding-left: 15px;""><li>102 Bern Hauptbahnhof (PostAuto)</li><li>102 Säriswil Wendeplatz</li></ul>";8507985;1204524.188;2591678.121
791;Schanzenstrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>100 Bern Bahnhof</li><li>101 Bern Bahnhof</li><li>20 Länggasse</li></ul>";8581351;1199657.555;2599898.491
792;Schanzenstrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>100 Aarberg, Post/Bahnhof</li><li>101 Schlossmatt</li><li>20 Wankdorf Bahnhof</li></ul>";8581351;1199651.805;2599877.071
793;Scheibenrain;Haltestelle;;"<ul style=""padding-left: 15px;""><li>26 Breitenrain</li></ul>";8590086;1201668.423;2600936.51
794;Schermenwaldstrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>40 Allmendingen Käserei</li><li>40 Sonnenfeld</li><li>41 Breitenrain</li></ul>";8576995;1201929.044;2602446.086
795;Schermenwaldstrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>40 Kappelisacker</li><li>41 Zollikofen</li></ul>";8576995;1201900.047;2602439.087
796;Schermenweg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>44 Gümligen, Bahnhof (Tram)</li><li>44 Sonnenfeld</li></ul>";8577000;1201037.069;2603095.072
797;Schermenweg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>44 Bolligen Bahnhof</li></ul>";8577000;1201083.066;2603077.071
798;Scheyenholz;Haltestelle;;"<ul style=""padding-left: 15px;""><li>6 Fischermätteli</li></ul>";8507250;1197778.399;2606581.531
799;Scheyenholz;Haltestelle;;"<ul style=""padding-left: 15px;""><li>6 Worb Dorf</li></ul>";8507250;1197763.485;2606614.504
800;Schlossmatt;Haltestelle;;"<ul style=""padding-left: 15px;""><li>101 Bern Bahnhof</li><li>101 Schlossmatt</li></ul>";8580404;1201953.06;2596602.107
801;Schlossmatte;Haltestelle;;"<ul style=""padding-left: 15px;""><li>31 Niederwangen Erle</li><li>7 Bümpliz</li><li>8 Brünnen Westside Bahnhof</li></ul>";8590042;1199237.066;2598180.71
802;Schlossmatte;Haltestelle;;"<ul style=""padding-left: 15px;""><li>31 Brunnadernstrasse</li><li>7 Ostring</li><li>8 Saali</li></ul>";8590042;1199223.998;2598213.722
1;Aarberg, Post/Bahnhof;Haltestelle;;"<ul style=""padding-left: 15px;""><li>100 Aarberg, Post/Bahnhof</li><li>100 Bern Bahnhof</li></ul>";8571220;1210396.891;2587795.667
806;Schönburg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>10 Ostermundigen Rüti</li></ul>";8587484;1200229.507;2601586.683
807;Schönburg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>10 Ostermundigen Rüti</li></ul>";8587484;1200262.472;2601410.694
808;Schönegg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>9 Wankdorf Bahnhof</li></ul>";8576972;1198103.013;2600093.404
809;Schönegg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>9 Wabern</li></ul>";8576972;1198092.3;2600094.805
810;Schosshalde;Haltestelle;;"<ul style=""padding-left: 15px;""><li>40 Kappelisacker</li></ul>";8587479;1199631.516;2602080.317
811;Schosshalde;Haltestelle;;"<ul style=""padding-left: 15px;""><li>40 Allmendingen Käserei</li><li>40 Sonnenfeld</li></ul>";8587479;1199625.96;2602072.379
812;Schosshalde;Haltestelle;;"<ul style=""padding-left: 15px;""><li>12 Holligen</li></ul>";8587479;1199574.719;2602054.56
813;Schosshalde;Haltestelle;;"<ul style=""padding-left: 15px;""><li>12 Zentrum Paul Klee</li></ul>";8587479;1199546.118;2602065.409
814;Schosshaldenfriedhof;Haltestelle;;"<ul style=""padding-left: 15px;""><li>10 Ostermundigen Rüti</li></ul>";8590050;1200286.037;2602600.12
815;Schosshaldenfriedhof;Haltestelle;;"<ul style=""padding-left: 15px;""><li>10 Köniz Schliern</li></ul>";8590050;1200306.121;2602637.494
816;Schulhaus Wylergut;Haltestelle;;"<ul style=""padding-left: 15px;""><li>26 Breitenrain</li></ul>";8590080;1201500.207;2600822.79
817;Schützen;Haltestelle;;"<ul style=""padding-left: 15px;""><li>160 Bern Flughafen</li></ul>";8588267;1193619.329;2604592.091
818;Schützen;Haltestelle;;"<ul style=""padding-left: 15px;""><li>160 Konolfingen Dorf</li></ul>";8588267;1193612.979;2604574.522
819;Schützenrain;Haltestelle;;"<ul style=""padding-left: 15px;""><li>104 Bern Bahnhof</li></ul>";8571375;1205008.133;2596696.129
820;Schützenrain;Haltestelle;;"<ul style=""padding-left: 15px;""><li>104 Wahlendorf</li></ul>";8571375;1205042.134;2596664.129
821;Schützenweg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>26 Breitenrain</li></ul>";8590079;1201098.99;2601147.343
822;Schützenweg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>26 Breitenrain</li></ul>";8590079;1201079.728;2601148.754
823;Seftau;Haltestelle;;"<ul style=""padding-left: 15px;""><li>33 Bremgarten Seftau</li><li>33 Ittigen Talgut-Zentrum</li></ul>";8588551;1202137.285;2599870.517
824;Seidenberg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>6 Worb Dorf</li></ul>";8507251;1197971.496;2604070.675
825;Seidenberg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>6 Fischermätteli</li></ul>";8507251;1197984.638;2604077.247
826;Seminar;Haltestelle;;"<ul style=""padding-left: 15px;""><li>12 Holligen</li></ul>";8590036;1199301.351;2601715.67
827;Seminar;Haltestelle;;"<ul style=""padding-left: 15px;""><li>12 Zentrum Paul Klee</li></ul>";8590036;1199294.371;2601728.559
828;Siloah;Haltestelle;;"<ul style=""padding-left: 15px;""><li>6 Worb Dorf</li></ul>";8507053;1197951.157;2605920.174
829;Siloah;Haltestelle;;"<ul style=""padding-left: 15px;""><li>6 Fischermätteli</li></ul>";8507053;1197958.615;2605930.97
830;Sonnenfeld;Haltestelle;;"<ul style=""padding-left: 15px;""><li>44 Bolligen Bahnhof</li></ul>";8577016;1197406.339;2605400.316
831;Sonnenfeld;Haltestelle;;"<ul style=""padding-left: 15px;""><li>40 Sonnenfeld</li><li>44 Sonnenfeld</li></ul>";8577016;1197401.576;2605351.765
832;Sonnenhof;Haltestelle;;"<ul style=""padding-left: 15px;""><li>28 Weissenbühl Bahnhof</li><li>40 Allmendingen Käserei</li><li>40 Sonnenfeld</li><li>7 Bümpliz</li></ul>";8590019;1199144.708;2602358.716
833;Sonnenhof;Haltestelle;;"<ul style=""padding-left: 15px;""><li>28 Wankdorf Bahnhof</li><li>40 Kappelisacker</li><li>7 Ostring</li></ul>";8590019;1199139.847;2602362.272
834;Spiegel;Haltestelle;;"<ul style=""padding-left: 15px;""><li>16 Gurten-Gartenstadt</li><li>19 Elfenau</li></ul>";8589996;1197269.289;2599787.178
835;Spiegel;Haltestelle;;"<ul style=""padding-left: 15px;""><li>19 Blinzern</li></ul>";8589996;1197310.692;2599754.747
836;Spiegel;Haltestelle;;"<ul style=""padding-left: 15px;""><li>19 Elfenau</li></ul>";8589996;1197321.488;2599771.384
837;Spiegel;Haltestelle;;"<ul style=""padding-left: 15px;""><li>16 Köniz Zentrum</li></ul>";8589996;1197280.167;2599790.255
838;Spiegel Zentrum;Haltestelle;;"<ul style=""padding-left: 15px;""><li>16 Gurten-Gartenstadt</li></ul>";8589268;1197222.418;2599631.341
839;Spiegel Zentrum;Haltestelle;;"<ul style=""padding-left: 15px;""><li>16 Köniz Zentrum</li></ul>";8589268;1197230.963;2599626.309
840;Spital Sonnenhof;Haltestelle;;"<ul style=""padding-left: 15px;""><li>28 Weissenbühl Bahnhof</li></ul>";8590089;1199128.758;2602665.995
841;Spital Sonnenhof;Haltestelle;;"<ul style=""padding-left: 15px;""><li>28 Wankdorf Bahnhof</li></ul>";8590089;1199102.776;2602630.156
842;Sportplatzweg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>10 Köniz Schliern</li></ul>";8590007;1200911.83;2604512.583
843;Sportplatzweg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>10 Ostermundigen Rüti</li></ul>";8590007;1200913.213;2604540.001
844;Sportweg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>29 Niederwangen Bahnhof</li></ul>";8590055;1197992.401;2598381.103
845;Sportweg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>29 Wabern Lindenweg</li></ul>";8590055;1197967.937;2598331.446
846;Stampachgasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>47 Mannenberg</li></ul>";8589016;1203160.064;2603982.101
847;Stampachgasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>47 Bolligen Bahnhof</li><li>48 Bolligen Bahnhof</li></ul>";8589016;1203135.064;2603997.101
848;Stapfen Friedhof;Haltestelle;;"<ul style=""padding-left: 15px;""><li>16 Gurten-Gartenstadt</li></ul>";8589267;1196602.965;2598540.443
849;Stapfen Friedhof;Haltestelle;;"<ul style=""padding-left: 15px;""><li>16 Köniz Zentrum</li></ul>";8589267;1196608.96;2598546.791
850;Stapfenacker;Haltestelle;;"<ul style=""padding-left: 15px;""><li>27 Niederwangen Bahnhof</li></ul>";8590109;1199271.424;2595844.532
851;Stapfenacker;Haltestelle;;"<ul style=""padding-left: 15px;""><li>27 Weyermannshaus Bad</li></ul>";8590109;1199290.947;2595832.067
852;Stapfenrain;Haltestelle;;"<ul style=""padding-left: 15px;""><li>16 Gurten-Gartenstadt</li></ul>";8590121;1196545.592;2598735.06
853;Stapfenrain;Haltestelle;;"<ul style=""padding-left: 15px;""><li>16 Köniz Zentrum</li></ul>";8590121;1196553.739;2598739.659
854;Statthalterstrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>32 Bachmätteli</li><li>7 Ostring</li></ul>";8579901;1198708.078;2596017.788
855;Statthalterstrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>32 Riedbach Bahnhof</li><li>7 Bümpliz</li></ul>";8579901;1198712.55;2595971.112
856;Stauffacherbrücke;Haltestelle;;"<ul style=""padding-left: 15px;""><li>36 Breitenrain</li></ul>";8576988;1201666.055;2601250.078
857;Stauffacherbrücke;Haltestelle;;"<ul style=""padding-left: 15px;""><li>36 Münchenbuchsee, Hüslimoos</li></ul>";8576988;1201674.054;2601300.078
858;Steigerhubel;Haltestelle;;"<ul style=""padding-left: 15px;""><li>31 Niederwangen Erle</li><li>7 Bümpliz</li><li>8 Brünnen Westside Bahnhof</li></ul>";8590005;1199210.538;2597921.619
859;Steigerhubel;Haltestelle;;"<ul style=""padding-left: 15px;""><li>31 Brunnadernstrasse</li><li>7 Ostring</li><li>8 Saali</li></ul>";8590005;1199200.221;2597955.025
860;Steingrubenweg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>16 Köniz Zentrum</li><li>19 Blinzern</li></ul>";8589997;1197072.186;2599410.413
861;Steingrubenweg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>16 Gurten-Gartenstadt</li><li>19 Elfenau</li></ul>";8589997;1197139.653;2599517.916
862;Steinhölzli;Haltestelle;;"<ul style=""padding-left: 15px;""><li>19 Elfenau</li><li>22 Wabern Lindenweg</li><li>29 Wabern Lindenweg</li></ul>";8579515;1197778.773;2599489.113
863;Steinhölzli;Haltestelle;;"<ul style=""padding-left: 15px;""><li>19 Blinzern</li><li>22 Brünnen Westside Bahnhof</li><li>29 Niederwangen Bahnhof</li></ul>";8579515;1197790.293;2599457.246
864;Steinhölzli Märit;Haltestelle;;"<ul style=""padding-left: 15px;""><li>22 Brünnen Westside Bahnhof</li><li>29 Niederwangen Bahnhof</li></ul>";8590099;1197731.943;2599224.81
865;Steinhölzli Märit;Haltestelle;;"<ul style=""padding-left: 15px;""><li>22 Wabern Lindenweg</li><li>29 Wabern Lindenweg</li></ul>";8590099;1197726.128;2599240.252
867;Steinibach;Haltestelle;;"<ul style=""padding-left: 15px;""><li>36 Münchenbuchsee, Hüslimoos</li></ul>";8508053;1203566.067;2601415.584
868;Steinibach;Haltestelle;;"<ul style=""padding-left: 15px;""><li>36 Breitenrain</li></ul>";8508053;1203661.96;2601413.305
869;Sternen;Haltestelle;;"<ul style=""padding-left: 15px;""><li>46 Bolligen Bahnhof</li><li>47 Bolligen Bahnhof</li><li>48 Bolligen Bahnhof</li></ul>";8576460;1202697.055;2604454.813
870;Sternen;Haltestelle;;"<ul style=""padding-left: 15px;""><li>46 Habstetten Rössli</li><li>47 Mannenberg</li></ul>";8576460;1202646.053;2604481.109
872;Stöckacker;Haltestelle;;"<ul style=""padding-left: 15px;""><li>8 Brünnen Westside Bahnhof</li></ul>";8504495;1199307.552;2596974.271
873;Stöckacker;Haltestelle;;"<ul style=""padding-left: 15px;""><li>8 Saali</li></ul>";8504495;1199280.662;2596985.679
874;Sulgenau;Haltestelle;;"<ul style=""padding-left: 15px;""><li>28 Weissenbühl Bahnhof</li><li>31 Niederwangen Erle</li></ul>";8589992;1198745.44;2599861.168
875;Sulgenau;Haltestelle;;"<ul style=""padding-left: 15px;""><li>28 Wankdorf Bahnhof</li><li>31 Brunnadernstrasse</li></ul>";8589992;1198729.989;2599854.416
876;Sulgenau;Haltestelle;;"<ul style=""padding-left: 15px;""><li>19 Blinzern</li><li>9 Wabern</li></ul>";8589992;1198786.013;2599780.796
877;Sulgenau;Haltestelle;;"<ul style=""padding-left: 15px;""><li>19 Elfenau</li><li>9 Wankdorf Bahnhof</li></ul>";8589992;1198808.211;2599794.546
878;Sustenweg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>26 Breitenrain</li></ul>";8590026;1201570.262;2600613.35
879;Tägertschi Dorf;Haltestelle;;"<ul style=""padding-left: 15px;""><li>160 Konolfingen Dorf</li></ul>";8588257;1191603.365;2611162.626
880;Tägertschi Dorf;Haltestelle;;"<ul style=""padding-left: 15px;""><li>160 Bern Flughafen</li></ul>";8588257;1191615.829;2611167.684
881;Talweg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>33 Bremgarten Seftau</li></ul>";8505438;1202808.429;2603295.798
882;Talweg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>33 Ittigen Talgut-Zentrum</li></ul>";8505438;1202808.759;2603285.876
883;Tannacker;Haltestelle;;"<ul style=""padding-left: 15px;""><li>40 Sonnenfeld</li><li>44 Sonnenfeld</li></ul>";8577015;1197687.455;2605406.258
884;Tannacker;Haltestelle;;"<ul style=""padding-left: 15px;""><li>44 Bolligen Bahnhof</li></ul>";8577015;1197763.258;2605375.699
885;Tavelweg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>12 Zentrum Paul Klee</li></ul>";8590037;1199469.005;2601955.276
886;Tavelweg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>12 Holligen</li></ul>";8590037;1199476.171;2601947.911
887;Technologiepark;Haltestelle;;"<ul style=""padding-left: 15px;""><li>27 Weyermannshaus Bad</li></ul>";8590084;1198307.816;2596359.445
888;Technologiepark;Haltestelle;;"<ul style=""padding-left: 15px;""><li>27 Niederwangen Bahnhof</li></ul>";8590084;1198281.332;2596319.045
889;Thalmatt;Haltestelle;;"<ul style=""padding-left: 15px;""><li>102 Bern Hauptbahnhof (PostAuto)</li></ul>";8571361;1202568.1;2597890.142
890;Thalmatt;Haltestelle;;"<ul style=""padding-left: 15px;""><li>102 Säriswil Wendeplatz</li></ul>";8571361;1202565.1;2597897.142
891;Thomasweg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>17 Bern Bahnhof</li></ul>";8589266;1197766.337;2598292.356
892;Thomasweg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>17 Köniz Weiermatt</li></ul>";8589266;1197771.843;2598280.195
893;Thunplatz;Haltestelle;A;"<ul style=""padding-left: 15px;""><li>7 Bümpliz</li><li>8 Brünnen Westside Bahnhof</li></ul>";8589003;1198831.803;2601497.304
894;Thunplatz;Haltestelle;D;"<ul style=""padding-left: 15px;""><li>28 Weissenbühl Bahnhof</li><li>31 Niederwangen Erle</li></ul>";8589003;1198819.624;2601380.317
895;Thunplatz;Haltestelle;C;"<ul style=""padding-left: 15px;""><li>19 Elfenau</li><li>28 Wankdorf Bahnhof</li><li>31 Brunnadernstrasse</li></ul>";8589003;1198804.398;2601525.29
896;Thunplatz;Haltestelle;B;"<ul style=""padding-left: 15px;""><li>7 Ostring</li><li>8 Saali</li></ul>";8589003;1198819.002;2601512.866
898;Tiefenmösli;Haltestelle;;"<ul style=""padding-left: 15px;""><li>28 Weissenbühl Bahnhof</li></ul>";8590072;1199627.538;2603444.932
899;Tiefenmösli;Haltestelle;;"<ul style=""padding-left: 15px;""><li>28 Wankdorf Bahnhof</li></ul>";8590072;1199638.607;2603455.281
900;Tierpark;Haltestelle;;"<ul style=""padding-left: 15px;""><li>19 Blinzern</li></ul>";8590061;1198613.57;2600931.681
901;Tierpark;Haltestelle;;"<ul style=""padding-left: 15px;""><li>19 Elfenau</li></ul>";8590061;1198552.255;2600877.052
902;Tillierstrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>19 Blinzern</li></ul>";8590062;1198669.631;2600676.972
903;Tillierstrasse;Haltestelle;;"<ul style=""padding-left: 15px;""><li>19 Elfenau</li></ul>";8590062;1198692.813;2600666.623
904;Trimstein Dorf;Haltestelle;;"<ul style=""padding-left: 15px;""><li>168 Münsingen, Bahnhof</li><li>168 Worb Dorf</li></ul>";8502911;1194828.952;2610898.309
905;Trimstein Eichi;Haltestelle;;"<ul style=""padding-left: 15px;""><li>168 Worb Dorf</li></ul>";8502909;1194018.153;2610372.257
906;Trimstein Eichi;Haltestelle;;"<ul style=""padding-left: 15px;""><li>168 Münsingen, Bahnhof</li></ul>";8502909;1194012.625;2610357.655
907;Trimstein Schule;Haltestelle;;"<ul style=""padding-left: 15px;""><li>168 Worb Dorf</li></ul>";8502910;1194743.893;2610549.155
908;Trimstein Schule;Haltestelle;;"<ul style=""padding-left: 15px;""><li>168 Münsingen, Bahnhof</li></ul>";8502910;1194748.691;2610541.854
909;Tscharnergut;Haltestelle;;"<ul style=""padding-left: 15px;""><li>8 Brünnen Westside Bahnhof</li></ul>";8590046;1199764.001;2596158.882
910;Tscharnergut;Haltestelle;;"<ul style=""padding-left: 15px;""><li>8 Saali</li></ul>";8590046;1199755.405;2596171.177
911;Uettligen Dorf;Haltestelle;;"<ul style=""padding-left: 15px;""><li>102 Bern Hauptbahnhof (PostAuto)</li><li>107 Uettligen Dorf</li></ul>";8571364;1204055.112;2596063.131
912;Uettligen Dorf;Haltestelle;;"<ul style=""padding-left: 15px;""><li>102 Säriswil Wendeplatz</li><li>107 Bern Bahnhof</li></ul>";8571364;1204071.112;2596069.131
913;Uettligen Post;Haltestelle;;"<ul style=""padding-left: 15px;""><li>102 Bern Hauptbahnhof (PostAuto)</li></ul>";8507976;1204067.586;2595901.638
914;Uettligen Post;Haltestelle;;"<ul style=""padding-left: 15px;""><li>102 Säriswil Wendeplatz</li></ul>";8507976;1204077.111;2595905.13
915;Uettligen Schule;Haltestelle;;"<ul style=""padding-left: 15px;""><li>107 Uettligen Dorf</li></ul>";8580399;1203840.106;2595732.13
916;Uettligen Schüpfenried;Haltestelle;;"<ul style=""padding-left: 15px;""><li>102 Säriswil Wendeplatz</li></ul>";8571365;1204211.111;2595028.123
917;Uettligen Schüpfenried;Haltestelle;;"<ul style=""padding-left: 15px;""><li>102 Bern Hauptbahnhof (PostAuto)</li></ul>";8571365;1204188.111;2595083.124
918;Unitobler;Haltestelle;;"<ul style=""padding-left: 15px;""><li>102 Säriswil Wendeplatz</li><li>103 Neufeld P+R</li><li>104 Wahlendorf</li><li>106 Zollikofen</li><li>107 Uettligen Dorf</li><li>20 Länggasse</li></ul>";8590038;1200447.078;2599288.183
919;Unitobler;Haltestelle;;"<ul style=""padding-left: 15px;""><li>102 Bern Hauptbahnhof (PostAuto)</li><li>103 Bern Bahnhof</li><li>104 Bern Bahnhof</li><li>106 Bern Bahnhof</li><li>107 Bern Bahnhof</li><li>20 Wankdorf Bahnhof</li></ul>";8590038;1200399.453;2599346.002
920;Universität;Haltestelle;;"<ul style=""padding-left: 15px;""><li>20 Länggasse</li></ul>";8571357;1200006.585;2599753.756
921;Universität;Haltestelle;;"<ul style=""padding-left: 15px;""><li>20 Wankdorf Bahnhof</li></ul>";8571357;1199960.521;2599771.417
922;Untermattweg;Haltestelle;;"<ul style=""padding-left: 15px;""><li>101 Schlossmatt</li><li>27 Niederwangen Bahnhof</li></ul>";8582210;1199817.346;2597002.99
